CustomerID,Recency,Frequency,Monetary,AvgBasketValue,CategoryDiversity,TotalItems,Cluster,SegmentName,IsOutlier
15411,26,4,1358.88,339.72,86,530,2,Loyal / Core,False
15412,171,1,190.53,190.53,10,108,1,At risk / Lapsed,False
15414,10,3,774.9000000000001,258.3,37,443,0,Recent / Promising,False
15415,313,1,572.8100000000001,572.81,46,575,1,At risk / Lapsed,False
15416,65,4,3984.32,996.0799999999999,165,2090,2,Loyal / Core,False
15417,85,1,508.8,508.80000000000007,28,284,1,At risk / Lapsed,False
15419,25,1,135.86,135.85999999999999,8,230,0,Recent / Promising,False
15421,59,4,950.36,237.59,40,500,2,Loyal / Core,False
15422,323,2,97.7,48.85,6,38,1,At risk / Lapsed,False
15423,38,1,43.5,43.5,2,101,1,At risk / Lapsed,False
15424,254,2,383.34,191.67000000000002,17,554,1,At risk / Lapsed,False
15426,19,5,1447.39,289.47800000000007,217,674,2,Loyal / Core,False
15427,33,3,1483.14,494.38000000000005,233,1013,2,Loyal / Core,False
15428,15,1,93.78,93.78,6,102,0,Recent / Promising,False
15429,27,2,397.35,198.675,77,380,0,Recent / Promising,False
15432,23,1,171.19,171.19,10,65,0,Recent / Promising,False
15433,214,2,533.3,266.65,40,534,1,At risk / Lapsed,False
15434,8,5,1041.48,208.296,40,647,0,Recent / Promising,False
15435,22,1,149.29,149.29000000000002,29,54,0,Recent / Promising,False
15436,12,3,1122.53,374.17666666666673,243,613,0,Recent / Promising,False
15437,262,1,200.16,200.16,44,79,1,At risk / Lapsed,False
15438,131,1,156.57999999999998,156.57999999999998,25,59,1,At risk / Lapsed,False
15440,55,3,383.68,127.89333333333333,50,197,0,Recent / Promising,False
15442,249,1,594.0,594.0,2,120,1,At risk / Lapsed,False
15443,2,7,3236.91,462.41571428571433,237,1663,3,Champions / VIP,False
15444,9,2,1418.26,709.1300000000001,191,764,0,Recent / Promising,False
15445,264,1,113.5,113.5,5,58,1,At risk / Lapsed,False
15447,331,1,155.17,155.17,9,85,1,At risk / Lapsed,False
15448,313,1,494.64,494.64,28,232,1,At risk / Lapsed,False
15449,26,3,974.52,324.84000000000003,47,812,2,Loyal / Core,False
15450,30,1,429.84,429.84,30,376,0,Recent / Promising,False
15452,30,3,538.73,179.57666666666663,47,283,0,Recent / Promising,False
15453,2,7,1388.37,198.3385714285714,169,845,3,Champions / VIP,False
15454,362,1,179.1,179.10000000000002,23,86,1,At risk / Lapsed,False
15456,283,3,447.22,149.07333333333335,48,660,1,At risk / Lapsed,False
15457,262,1,237.07,237.07,56,132,1,At risk / Lapsed,False
15458,25,1,161.64,161.64,7,156,0,Recent / Promising,False
15460,354,1,216.76,216.76,53,109,1,At risk / Lapsed,False
15462,94,3,234.6,78.2,9,172,1,At risk / Lapsed,False
15463,29,1,126.14,126.14,7,106,0,Recent / Promising,False
15464,338,1,1048.85,1048.85,155,350,1,At risk / Lapsed,False
15465,20,18,7354.62,408.5899999999999,43,1257,3,Champions / VIP,False
15466,85,1,334.53,334.53000000000003,56,246,1,At risk / Lapsed,False
15467,9,3,524.88,174.96,41,310,0,Recent / Promising,False
15468,51,2,467.51,233.755,24,155,0,Recent / Promising,False
15469,50,2,538.55,269.27500000000003,24,153,0,Recent / Promising,False
15471,2,1,469.48,469.4799999999999,67,266,0,Recent / Promising,False
15472,113,1,371.56,371.5600000000001,76,251,1,At risk / Lapsed,False
15473,14,7,1771.2,253.02857142857144,4,672,3,Champions / VIP,False
15475,77,1,454.10999999999996,454.10999999999996,29,319,1,At risk / Lapsed,False
15478,40,2,1441.42,720.7099999999999,34,585,2,Loyal / Core,False
15480,116,1,905.5,905.5,45,303,1,At risk / Lapsed,False
15482,16,11,11014.96,1001.3600000000001,45,5019,3,Champions / VIP,False
15483,161,4,233.81,58.4525,74,295,1,At risk / Lapsed,False
15484,1,4,3594.31,898.5775000000001,135,3152,3,Champions / VIP,False
15485,30,3,2575.0,858.3333333333334,59,1306,2,Loyal / Core,False
15488,93,1,91.32000000000001,91.32000000000001,2,73,1,At risk / Lapsed,False
15489,23,3,1134.28,378.0933333333333,47,608,2,Loyal / Core,False
15491,95,6,3100.09,516.6816666666667,108,1646,2,Loyal / Core,False
15492,28,2,659.4599999999999,329.7299999999999,32,483,0,Recent / Promising,False
15493,33,5,2001.8,400.36,177,560,2,Loyal / Core,False
15494,21,2,1299.23,649.615,120,1148,0,Recent / Promising,False
15497,18,2,1262.2,631.1,13,624,0,Recent / Promising,False
15498,3,27,13316.4,493.20000000000005,360,6105,3,Champions / VIP,True
15500,8,4,1131.56,282.89000000000004,64,572,0,Recent / Promising,False
15502,16,10,6923.98,692.3979999999999,163,4232,3,Champions / VIP,False
15503,363,1,147.09,147.09,66,74,1,At risk / Lapsed,False
15504,81,1,52.83,52.83,13,33,1,At risk / Lapsed,False
15505,53,5,3610.96,722.192,90,2390,2,Loyal / Core,False
15506,23,3,979.26,326.42,121,848,2,Loyal / Core,False
15507,172,1,492.36,492.36000000000007,41,162,1,At risk / Lapsed,False
15508,189,6,1000.27,166.71166666666667,78,440,2,Loyal / Core,False
15510,331,1,250.0,250.0,1,2,1,At risk / Lapsed,False
15511,12,5,909.23,181.846,117,271,2,Loyal / Core,False
15512,156,2,121.0,60.5,7,68,1,At risk / Lapsed,False
15513,33,19,14758.220000000001,776.7484210526316,183,5709,3,Champions / VIP,True
15514,12,11,4139.46,376.31454545454557,96,2160,3,Champions / VIP,False
15516,45,3,62.43,20.81,15,27,1,At risk / Lapsed,False
15517,233,1,267.03,267.03000000000003,27,293,1,At risk / Lapsed,False
15518,64,8,1942.45,242.80624999999998,135,1273,2,Loyal / Core,False
15520,2,1,343.5,343.5,18,314,0,Recent / Promising,False
15521,40,8,3000.2,375.02500000000003,116,1836,2,Loyal / Core,False
15522,33,2,398.84,199.42000000000002,47,573,0,Recent / Promising,False
15523,84,1,412.01000000000005,412.01,10,132,1,At risk / Lapsed,False
15524,25,1,440.0,440.0,1,4,0,Recent / Promising,False
15525,2,3,823.42,274.47333333333336,132,414,0,Recent / Promising,False
15526,33,2,148.44,74.22,4,24,0,Recent / Promising,False
15527,19,8,2429.78,303.7225000000001,127,992,3,Champions / VIP,False
15528,254,1,229.33,229.32999999999998,26,123,1,At risk / Lapsed,False
15529,23,11,3992.68,362.97090909090906,414,3495,3,Champions / VIP,False
15530,22,4,1502.35,375.5875000000001,90,950,2,Loyal / Core,False
15531,8,2,2007.44,1003.7199999999998,196,1105,0,Recent / Promising,False
15532,25,4,1571.03,392.7575,204,519,2,Loyal / Core,False
15533,19,3,807.57,269.19,73,289,0,Recent / Promising,False
15535,173,4,536.4,134.10000000000005,55,143,2,Loyal / Core,False
15537,163,1,110.92,110.92000000000002,24,29,1,At risk / Lapsed,False
15539,7,1,538.46,538.46,41,410,0,Recent / Promising,False
15540,11,1,213.3,213.30000000000004,15,200,0,Recent / Promising,False
15541,114,1,85.13000000000001,85.13,29,49,1,At risk / Lapsed,False
15543,288,1,127.86,127.86,26,86,1,At risk / Lapsed,False
15544,9,9,3546.71,394.07888888888897,122,3109,3,Champions / VIP,False
15545,54,2,292.71999999999997,146.35999999999999,78,163,1,At risk / Lapsed,False
15547,7,14,4954.84,353.9171428571429,441,4032,3,Champions / VIP,False
15549,77,3,1689.51,563.17,103,695,2,Loyal / Core,False
15550,4,4,575.63,143.90750000000006,43,295,0,Recent / Promising,False
15551,37,1,436.06,436.05999999999995,29,218,0,Recent / Promising,False
15552,217,1,90.12,90.12,17,60,1,At risk / Lapsed,False
15553,60,1,437.23,437.23,51,451,1,At risk / Lapsed,False
15554,278,1,217.2,217.2,14,74,1,At risk / Lapsed,False
15555,12,16,4802.18,300.13625,400,4409,3,Champions / VIP,False
15556,24,1,279.77,279.77,31,236,0,Recent / Promising,False
15557,29,1,473.65000000000003,473.65,16,219,0,Recent / Promising,False
15561,12,4,800.59,200.14749999999998,27,267,0,Recent / Promising,False
15562,352,1,134.55,134.55,1,39,1,At risk / Lapsed,False
15563,22,3,1361.44,453.81333333333333,87,1441,2,Loyal / Core,False
15565,50,2,173.16,86.58000000000001,8,60,1,At risk / Lapsed,False
15567,19,1,186.01,186.01000000000002,7,223,0,Recent / Promising,False
15568,3,3,758.29,252.76333333333332,27,461,0,Recent / Promising,False
15569,104,5,1375.71,275.142,27,666,2,Loyal / Core,False
15570,7,12,4165.52,347.1266666666667,231,2067,3,Champions / VIP,False
15571,12,4,650.4300000000001,162.60750000000002,47,264,0,Recent / Promising,False
15572,5,7,2552.86,364.69428571428574,166,1229,3,Champions / VIP,False
15573,32,2,599.5,299.75000000000006,87,362,0,Recent / Promising,False
15574,178,4,702.25,175.5625,131,349,2,Loyal / Core,False
15576,38,1,940.6700000000001,940.6700000000001,43,404,0,Recent / Promising,False
15577,151,3,258.88,86.29333333333335,39,89,1,At risk / Lapsed,False
15578,162,1,127.1,127.1,13,52,1,At risk / Lapsed,False
15579,69,2,348.6,174.29999999999998,45,120,1,At risk / Lapsed,False
15581,156,10,721.63,72.163,133,283,2,Loyal / Core,False
15582,25,3,682.9100000000001,227.63666666666668,39,453,0,Recent / Promising,False
15584,24,4,725.11,181.2775,89,314,2,Loyal / Core,False
15585,177,1,455.3,455.29999999999995,31,320,1,At risk / Lapsed,False
15587,50,4,913.6800000000001,228.42000000000002,3,312,2,Loyal / Core,False
15589,256,3,478.53000000000003,159.51,28,243,1,At risk / Lapsed,False
15592,47,1,388.58,388.58,24,354,1,At risk / Lapsed,False
15593,71,1,199.8,199.8,5,60,1,At risk / Lapsed,False
15594,16,5,1771.78,354.35600000000005,85,983,2,Loyal / Core,False
15596,101,5,1406.59,281.31800000000004,51,561,2,Loyal / Core,False
15597,35,1,324.57,324.57,22,279,0,Recent / Promising,False
15598,53,1,240.68,240.68,14,160,1,At risk / Lapsed,False
15599,27,2,761.74,380.87,50,718,0,Recent / Promising,False
15601,11,14,6776.56,484.04,230,4983,3,Champions / VIP,False
15602,8,9,1297.8700000000001,144.20777777777778,30,1137,3,Champions / VIP,False
15603,79,1,48.480000000000004,48.480000000000004,2,96,1,At risk / Lapsed,False
15604,52,1,216.39,216.39,17,159,1,At risk / Lapsed,False
15605,36,5,1198.23,239.64600000000002,61,441,2,Loyal / Core,False
15606,61,9,2920.16,324.4622222222222,48,892,2,Loyal / Core,False
15607,337,1,104.76,104.76,13,202,1,At risk / Lapsed,False
15608,28,4,1093.68,273.42,59,714,2,Loyal / Core,False
15609,184,1,298.48,298.48,16,148,1,At risk / Lapsed,False
15610,52,1,112.46000000000001,112.46,6,66,1,At risk / Lapsed,False
15611,10,11,1570.45,142.76818181818183,22,502,3,Champions / VIP,False
15612,36,2,195.15,97.575,4,52,0,Recent / Promising,False
15615,10,23,10399.74,452.1626086956522,184,5508,3,Champions / VIP,True
15618,33,4,776.85,194.21250000000006,38,453,2,Loyal / Core,False
15619,11,1,336.40000000000003,336.40000000000003,3,136,0,Recent / Promising,False
15620,57,3,1553.18,517.7266666666666,92,915,2,Loyal / Core,False
15621,4,4,1293.03,323.2575,11,501,0,Recent / Promising,False
15622,43,9,3709.56,412.1733333333334,169,1674,3,Champions / VIP,False
15623,141,1,301.03,301.03,19,125,1,At risk / Lapsed,False
15624,117,4,588.13,147.0325,26,357,2,Loyal / Core,False
15625,104,4,1534.26,383.565,44,1188,2,Loyal / Core,False
15626,75,2,675.8,337.90000000000003,49,766,2,Loyal / Core,False
15628,5,9,2870.2400000000002,318.91555555555556,85,1894,3,Champions / VIP,False
15630,45,2,1186.35,593.175,57,800,2,Loyal / Core,False
15632,16,8,3285.31,410.66375000000005,107,2109,3,Champions / VIP,False
15634,17,1,243.55,243.55,15,99,0,Recent / Promising,False
15636,90,2,724.76,362.38,20,284,1,At risk / Lapsed,False
15637,53,1,223.36,223.36,15,128,1,At risk / Lapsed,False
15639,134,1,425.32,425.32,25,323,1,At risk / Lapsed,False
15640,4,15,12515.66,834.3773333333334,240,6607,3,Champions / VIP,False
15641,105,4,1887.2,471.8,102,1562,2,Loyal / Core,False
15643,192,3,664.0,221.33333333333334,31,246,1,At risk / Lapsed,False
15644,166,4,813.0,203.24999999999997,166,557,2,Loyal / Core,False
15645,19,1,611.59,611.59,49,255,0,Recent / Promising,False
15646,158,3,447.64000000000004,149.21333333333334,35,394,1,At risk / Lapsed,False
15648,204,2,657.35,328.67500000000007,23,221,1,At risk / Lapsed,False
15649,336,2,816.0,408.0,1,192,1,At risk / Lapsed,False
15651,37,3,646.3,215.4333333333333,27,479,2,Loyal / Core,False
15652,91,1,337.74,337.74,21,208,1,At risk / Lapsed,False
15653,93,2,877.4399999999999,438.71999999999997,4,1200,2,Loyal / Core,False
15654,9,2,922.53,461.26500000000004,15,475,0,Recent / Promising,False
15655,243,1,560.67,560.6700000000001,34,324,1,At risk / Lapsed,False
15656,45,4,748.5,187.125,46,343,2,Loyal / Core,False
15657,23,1,30.0,30.0,1,24,0,Recent / Promising,False
15658,190,5,1024.1000000000001,204.82,40,242,2,Loyal / Core,False
15659,44,1,306.45,306.45000000000005,11,111,1,At risk / Lapsed,False
15660,25,9,1600.86,177.87333333333333,55,1050,2,Loyal / Core,False
15661,317,2,309.8,154.9,4,236,1,At risk / Lapsed,False
15663,106,1,138.14,138.14,9,106,1,At risk / Lapsed,False
15664,51,1,386.43,386.43,17,157,1,At risk / Lapsed,False
15665,168,2,2242.01,1121.005,92,1666,2,Loyal / Core,False
15667,40,1,301.32,301.32000000000005,13,240,0,Recent / Promising,False
15668,218,1,76.32000000000001,76.32000000000001,1,72,1,At risk / Lapsed,False
15669,40,4,684.34,171.085,31,342,2,Loyal / Core,False
15670,297,1,173.05,173.05,12,91,1,At risk / Lapsed,False
15671,19,7,2657.13,379.59000000000003,52,1699,3,Champions / VIP,False
15673,88,4,2881.02,720.255,107,1514,2,Loyal / Core,False
15674,73,4,2111.89,527.9725000000001,87,1274,2,Loyal / Core,False
15675,81,3,323.69,107.89666666666666,20,527,1,At risk / Lapsed,False
15676,19,3,3435.76,1145.2533333333333,191,2252,2,Loyal / Core,False
15677,49,1,657.23,657.23,33,319,0,Recent / Promising,False
15678,53,1,352.7,352.70000000000005,12,184,1,At risk / Lapsed,False
15679,24,4,781.28,195.32000000000002,98,1170,2,Loyal / Core,False
15680,9,3,1333.68,444.55999999999995,61,952,0,Recent / Promising,False
15681,25,5,1426.16,285.232,32,816,2,Loyal / Core,False
15683,117,1,193.75,193.75,10,131,1,At risk / Lapsed,False
15687,9,9,2993.1,332.56666666666666,119,1310,3,Champions / VIP,False
15689,120,2,254.1,127.05,8,84,1,At risk / Lapsed,False
15690,4,2,239.76,119.88,19,408,0,Recent / Promising,False
15691,252,1,136.8,136.8,2,72,1,At risk / Lapsed,False
15692,28,1,191.04,191.03999999999996,12,138,0,Recent / Promising,False
15694,1,13,6464.4,497.2615384615384,41,1676,3,Champions / VIP,True
15695,267,2,409.98,204.99,22,212,1,At risk / Lapsed,False
15696,33,8,2736.46,342.0575,140,1028,2,Loyal / Core,False
15699,18,1,309.65,309.6499999999999,18,113,0,Recent / Promising,False
15700,172,2,696.68,348.3399999999999,85,357,1,At risk / Lapsed,False
15701,2,4,1542.14,385.53499999999997,193,923,3,Champions / VIP,False
15703,265,1,211.5,211.5,5,66,1,At risk / Lapsed,False
15704,140,4,2293.62,573.405,79,1028,2,Loyal / Core,False
15705,201,1,143.1,143.10000000000002,6,62,1,At risk / Lapsed,False
15706,64,4,1060.56,265.14,50,321,2,Loyal / Core,False
15707,35,4,945.58,236.39499999999995,126,605,2,Loyal / Core,False
15708,41,7,3364.2400000000002,480.60571428571427,124,1267,2,Loyal / Core,False
15709,284,1,133.25,133.25,6,121,1,At risk / Lapsed,False
15712,9,5,1072.3600000000001,214.47199999999998,41,486,2,Loyal / Core,False
15713,143,2,356.7,178.35,18,150,1,At risk / Lapsed,False
15714,12,2,330.88,165.43999999999997,34,187,0,Recent / Promising,False
15716,146,4,1118.81,279.7025,101,744,2,Loyal / Core,False
15717,234,1,150.3,150.3,7,70,1,At risk / Lapsed,False
15719,33,13,5043.96,387.99692307692305,298,2724,3,Champions / VIP,False
15720,24,1,598.73,598.73,128,281,0,Recent / Promising,False
15721,12,1,507.08,507.08,80,409,0,Recent / Promising,False
15722,36,5,2222.56,444.512,45,1026,2,Loyal / Core,False
15723,365,1,203.1,203.10000000000002,37,87,1,At risk / Lapsed,False
15724,201,2,218.25,109.125,11,73,1,At risk / Lapsed,False
15725,15,1,415.25,415.25,32,221,0,Recent / Promising,False
15727,17,7,5178.96,739.8514285714284,213,3065,3,Champions / VIP,False
15729,213,1,85.0,85.0,5,28,1,At risk / Lapsed,False
15730,66,3,1120.88,373.6266666666667,68,689,2,Loyal / Core,False
15732,212,2,294.12,147.05999999999997,13,215,1,At risk / Lapsed,False
15733,283,1,162.3,162.3,10,62,1,At risk / Lapsed,False
15734,115,2,1339.45,669.725,25,346,2,Loyal / Core,False
15737,15,8,1205.1200000000001,150.64000000000001,60,599,3,Champions / VIP,False
15738,19,16,4812.42,300.77625,46,2982,3,Champions / VIP,False
15739,66,1,449.12,449.12,8,472,1,At risk / Lapsed,False
15740,49,1,154.88,154.88000000000002,9,152,1,At risk / Lapsed,False
15743,16,4,784.46,196.11500000000004,59,216,0,Recent / Promising,False
15744,78,1,34.8,34.8,3,120,1,At risk / Lapsed,False
15745,19,4,1094.59,273.6475,57,421,2,Loyal / Core,False
15746,134,1,196.88,196.88000000000002,28,178,1,At risk / Lapsed,False
15747,13,3,974.04,324.67999999999995,52,480,0,Recent / Promising,False
15748,40,1,149.31,149.30999999999997,19,51,1,At risk / Lapsed,False
15749,235,3,44534.3,14844.766666666668,5,18028,2,Loyal / Core,True
15750,3,8,2465.48,308.185,214,1786,3,Champions / VIP,False
15752,40,7,2637.38,376.7685714285714,236,1978,2,Loyal / Core,False
15753,305,1,79.2,79.2,1,144,1,At risk / Lapsed,False
15754,51,3,458.57,152.85666666666665,24,199,2,Loyal / Core,False
15755,10,6,2364.25,394.0416666666667,127,1427,3,Champions / VIP,False
15756,61,4,532.96,133.24,160,242,2,Loyal / Core,False
15757,66,2,714.42,357.21000000000004,43,491,2,Loyal / Core,False
15758,25,1,205.25,205.25,9,47,0,Recent / Promising,False
15759,218,3,253.04,84.34666666666668,5,60,1,At risk / Lapsed,False
15762,65,2,583.75,291.875,37,251,1,At risk / Lapsed,False
15763,32,2,1086.92,543.4600000000002,58,271,2,Loyal / Core,False
15764,88,6,3279.97,546.6616666666666,150,2050,2,Loyal / Core,False
15766,64,1,315.06,315.05999999999995,11,170,1,At risk / Lapsed,False
15768,116,3,621.8299999999999,207.27666666666667,23,244,2,Loyal / Core,False
15769,7,26,56252.72,2163.566153846154,26,29672,3,Champions / VIP,True
15773,6,1,635.6800000000001,635.6800000000001,10,311,0,Recent / Promising,False
15774,69,1,270.8,270.79999999999995,25,87,1,At risk / Lapsed,False
15775,245,1,104.9,104.9,7,68,1,At risk / Lapsed,False
15776,133,1,241.62,241.61999999999998,18,138,1,At risk / Lapsed,False
15777,241,4,1047.11,261.77750000000003,18,378,2,Loyal / Core,False
15780,184,3,475.28000000000003,158.42666666666665,26,220,1,At risk / Lapsed,False
15781,25,3,345.46,115.15333333333335,20,180,0,Recent / Promising,False
15782,10,3,2614.7400000000002,871.58,34,864,2,Loyal / Core,False
15783,11,1,246.3,246.3,14,212,0,Recent / Promising,False
15785,33,5,2328.9700000000003,465.79400000000004,58,1612,2,Loyal / Core,False
15786,46,3,4932.2,1644.0666666666666,257,3364,2,Loyal / Core,False
15787,26,3,948.05,316.01666666666665,156,540,2,Loyal / Core,False
15789,358,1,351.3,351.3,25,438,1,At risk / Lapsed,False
15790,10,1,220.85,220.85,34,114,0,Recent / Promising,False
15791,44,2,1612.69,806.345,66,731,2,Loyal / Core,False
15793,15,3,965.61,321.86999999999995,6,553,0,Recent / Promising,False
15795,150,1,610.01,610.01,42,581,1,At risk / Lapsed,False
15796,1,8,2710.56,338.82000000000005,69,860,3,Champions / VIP,False
15797,113,3,2192.4,730.8000000000001,7,872,2,Loyal / Core,False
15799,76,3,884.14,294.7133333333333,94,955,2,Loyal / Core,False
15800,107,2,699.08,349.53999999999996,116,335,1,At risk / Lapsed,False
15801,46,3,1063.95,354.65000000000003,61,570,2,Loyal / Core,False
15803,51,1,415.82000000000005,415.82000000000005,8,290,1,At risk / Lapsed,False
15804,1,13,4206.39,323.5684615384615,170,2565,3,Champions / VIP,False
15805,23,17,5528.4800000000005,325.204705882353,220,3387,3,Champions / VIP,False
15806,46,3,784.58,261.52666666666664,24,602,2,Loyal / Core,False
15807,50,3,903.9,301.3,48,430,2,Loyal / Core,False
15808,306,4,3734.9700000000003,933.7425000000001,142,1343,2,Loyal / Core,False
15809,36,5,515.77,103.154,31,301,2,Loyal / Core,False
15810,79,4,1391.98,347.995,66,861,2,Loyal / Core,False
15811,22,6,2218.62,369.77,117,1071,2,Loyal / Core,False
15812,107,5,1801.14,360.228,36,922,2,Loyal / Core,False
15813,208,2,1303.9099999999999,651.9549999999999,40,603,2,Loyal / Core,False
15814,17,4,1945.33,486.3325,63,1271,2,Loyal / Core,False
15815,64,5,2100.6,420.12,33,1856,2,Loyal / Core,False
15819,49,4,1905.45,476.36250000000007,96,1357,2,Loyal / Core,False
15820,320,1,206.98,206.98,17,128,1,At risk / Lapsed,False
15821,44,2,570.96,285.47999999999996,57,202,0,Recent / Promising,False
15822,3,2,885.47,442.73499999999996,28,375,0,Recent / Promising,False
15825,172,1,532.94,532.94,20,220,1,At risk / Lapsed,False
15826,56,3,1654.31,551.4366666666667,64,963,2,Loyal / Core,False
15827,73,14,1836.0900000000001,131.1492857142857,72,882,2,Loyal / Core,False
15829,99,2,636.14,318.0699999999999,44,996,1,At risk / Lapsed,False
15830,38,1,576.0,576.0,39,415,0,Recent / Promising,False
15831,58,3,801.76,267.25333333333333,63,1105,2,Loyal / Core,False
15832,254,1,836.79,836.7900000000001,54,465,1,At risk / Lapsed,False
15834,70,4,2231.25,557.8125,241,963,2,Loyal / Core,False
15835,44,4,954.09,238.5225,47,439,2,Loyal / Core,False
15836,50,1,137.37,137.37,10,26,1,At risk / Lapsed,False
15837,65,1,391.98,391.98,24,189,1,At risk / Lapsed,False
15838,11,19,33643.08,1770.6884210526314,54,18368,3,Champions / VIP,True
15839,33,3,1048.49,349.49666666666667,56,675,2,Loyal / Core,False
15840,59,2,355.56,177.77999999999997,26,396,1,At risk / Lapsed,False
15841,73,4,1224.06,306.015,36,942,2,Loyal / Core,False
15843,304,1,118.95000000000002,118.95000000000002,8,27,1,At risk / Lapsed,False
15844,46,1,130.73999999999998,130.73999999999998,11,134,1,At risk / Lapsed,False
15845,18,8,3711.77,463.97125,97,1926,3,Champions / VIP,False
15847,38,2,389.27,194.63499999999996,22,449,0,Recent / Promising,False
15850,19,2,238.85,119.425,87,302,0,Recent / Promising,False
15852,187,2,160.71,80.35499999999999,22,48,1,At risk / Lapsed,False
15853,52,1,110.8,110.80000000000001,29,135,1,At risk / Lapsed,False
15854,4,12,2974.65,247.88749999999996,105,939,3,Champions / VIP,False
15855,137,5,712.24,142.448,59,470,2,Loyal / Core,False
15856,4,27,16386.31,606.9003703703704,294,11002,3,Champions / VIP,True
15857,19,1,297.0,296.99999999999994,14,308,0,Recent / Promising,False
15858,16,5,1438.85,287.77000000000004,145,1167,2,Loyal / Core,False
15860,41,8,977.21,122.15124999999998,105,440,2,Loyal / Core,False
15861,12,8,3165.36,395.66999999999996,339,2544,3,Champions / VIP,False
15862,8,4,832.88,208.22,142,585,0,Recent / Promising,False
15863,26,2,68.84,34.42,18,19,0,Recent / Promising,False
15864,22,6,1936.3200000000002,322.7200000000001,16,1192,2,Loyal / Core,False
15865,41,3,895.13,298.37666666666667,37,368,2,Loyal / Core,False
15866,101,1,230.53,230.53,43,126,1,At risk / Lapsed,False
15867,5,15,3806.1,253.73999999999998,301,2041,3,Champions / VIP,False
15869,277,2,149.64,74.82000000000001,13,175,1,At risk / Lapsed,False
15870,33,1,354.09000000000003,354.09000000000003,68,335,0,Recent / Promising,False
15872,15,2,360.93,180.465,101,212,0,Recent / Promising,False
15874,64,7,4405.88,629.4114285714286,110,2534,2,Loyal / Core,False
15877,2,2,493.28,246.64000000000001,122,371,0,Recent / Promising,False
15880,369,1,343.28000000000003,343.28,95,211,1,At risk / Lapsed,False
15881,312,5,501.39000000000004,100.278,26,260,1,At risk / Lapsed,False
15882,199,4,514.08,128.52,22,264,1,At risk / Lapsed,False
15883,2,2,396.48,198.23999999999998,42,223,0,Recent / Promising,False
15885,93,1,349.35,349.35,16,109,1,At risk / Lapsed,False
15886,60,1,181.09,181.09000000000003,12,147,1,At risk / Lapsed,False
15888,81,1,162.64,162.64000000000001,10,67,1,At risk / Lapsed,False
15889,157,2,427.57,213.785,78,209,1,At risk / Lapsed,False
15891,227,1,521.97,521.97,59,441,1,At risk / Lapsed,False
15894,253,2,262.9,131.45,34,167,1,At risk / Lapsed,False
15895,150,1,179.17,179.17000000000002,11,94,1,At risk / Lapsed,False
15897,194,2,222.05,111.025,17,261,1,At risk / Lapsed,False
15898,1,5,1388.88,277.776,70,570,3,Champions / VIP,False
15899,369,1,56.25,56.25,4,39,1,At risk / Lapsed,False
15900,24,1,351.11,351.11000000000007,44,221,0,Recent / Promising,False
15901,17,3,361.9,120.63333333333333,101,377,0,Recent / Promising,False
15903,10,7,5126.76,732.3942857142857,46,2410,3,Champions / VIP,False
15904,8,1,164.68,164.67999999999998,30,84,0,Recent / Promising,False
15906,20,7,1567.69,223.95571428571427,113,544,2,Loyal / Core,False
15907,4,3,966.6,322.20000000000005,174,508,0,Recent / Promising,False
15909,174,1,191.94,191.93999999999997,7,98,1,At risk / Lapsed,False
15910,1,8,1232.18,154.0225,215,1015,3,Champions / VIP,False
15912,178,2,264.62,132.30999999999997,19,185,1,At risk / Lapsed,False
15916,16,8,1528.09,191.01125000000002,124,757,3,Champions / VIP,False
15917,248,1,123.1,123.10000000000001,12,42,1,At risk / Lapsed,False
15918,191,2,334.23,167.115,33,153,1,At risk / Lapsed,False
15919,20,2,639.89,319.94500000000005,103,545,0,Recent / Promising,False
15920,154,3,163.55,54.51666666666666,52,94,1,At risk / Lapsed,False
15921,173,1,336.03000000000003,336.03000000000003,24,166,1,At risk / Lapsed,False
15922,373,1,369.5,369.50000000000006,11,138,1,At risk / Lapsed,False
15923,373,1,127.08,127.08000000000001,21,122,1,At risk / Lapsed,False
15925,194,1,207.15,207.14999999999998,12,93,1,At risk / Lapsed,False
15930,67,1,426.63,426.63000000000005,21,139,1,At risk / Lapsed,False
15932,4,8,2495.87,311.98375000000004,93,2325,3,Champions / VIP,False
15933,21,3,1107.46,369.1533333333334,63,885,2,Loyal / Core,False
15935,239,1,108.03999999999999,108.03999999999999,11,114,1,At risk / Lapsed,False
15937,64,1,145.35,145.35,7,73,1,At risk / Lapsed,False
15938,112,5,404.58,80.916,13,240,2,Loyal / Core,False
15939,90,14,6100.01,435.715,27,4727,3,Champions / VIP,False
15940,311,1,35.8,35.8,1,4,1,At risk / Lapsed,True
15942,134,1,337.44,337.43999999999994,14,232,1,At risk / Lapsed,False
15944,277,1,325.1,325.1,6,50,1,At risk / Lapsed,False
15945,365,1,181.0,181.0,2,52,1,At risk / Lapsed,False
15947,83,1,1708.24,1708.24,29,898,2,Loyal / Core,False
15948,8,2,955.24,477.62000000000006,51,567,0,Recent / Promising,False
15949,17,2,364.72,182.36,12,284,0,Recent / Promising,False
15950,32,4,1765.51,441.3775,86,729,2,Loyal / Core,False
15951,9,2,708.22,354.11,36,313,0,Recent / Promising,False
15952,34,4,806.57,201.64249999999998,65,399,2,Loyal / Core,False
15953,15,8,1659.3799999999999,207.42249999999999,63,892,3,Champions / VIP,False
